OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,SalePrice
5,1728,Sawyer,1963,1963,5,1728,1332,1728,0,2,504,Detchd,Unf,1963.0,2,0,10,TA,TA,TA,No,0,Npfireplace,9100,70.0,90,RM,1Story,0,125000
6,1709,Edwards,2004,2006,5,970,0,970,739,2,380,Detchd,Unf,2004.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,2522,24.0,160,RM,2Story,40,130000
5,875,BrkSide,1931,1993,7,715,209,875,0,1,180,Detchd,Unf,1931.0,1,0,5,TA,TA,TA,No,0,Npfireplace,6120,51.0,30,RM,1Story,0,105000
7,2035,Gilbert,2001,2001,5,884,0,884,1151,2,434,BuiltIn,Fin,2001.0,2,1,8,Gd,Gd,Gd,No,1,Gd,9505,65.0,60,RL,2Story,48,222500
7,1080,SawyerW,2004,2005,5,1080,680,1080,0,0,0,NoGarage,NoGarage,0.0,1,0,6,Gd,TA,Gd,No,0,Npfireplace,7500,63.0,20,RL,1Story,0,141000
5,1344,BrkSide,1936,1950,4,896,0,896,448,1,240,Detchd,Unf,1936.0,1,0,7,TA,TA,Gd,No,0,Npfireplace,6240,51.0,50,RM,1.5Fin,114,115000
5,969,CollgCr,1975,1975,6,969,716,969,0,2,440,Attchd,Unf,1975.0,1,1,5,TA,TA,TA,Av,0,Npfireplace,10356,120.0,20,RL,1Story,0,122000
8,1710,NridgHt,2007,2008,5,1710,1400,1710,0,3,866,Attchd,RFn,2007.0,2,0,6,Gd,Gd,Ex,Gd,1,Gd,13891,107.0,20,RL,1Story,102,372402
6,1993,NWAmes,1971,1971,5,825,416,1097,896,2,495,Attchd,RFn,1971.0,2,1,8,TA,TA,TA,No,1,Gd,14803,80.0,60,RL,2Story,66,190000
6,1252,ClearCr,1960,1975,7,1602,429,1252,0,2,564,Attchd,RFn,1960.0,1,0,4,TA,TA,Gd,Gd,1,Gd,13500,80.0,20,RL,1Story,0,235000
6,1200,OldTown,1923,1950,5,1200,0,1200,0,1,312,Detchd,Unf,1923.0,1,0,7,TA,TA,TA,No,0,Npfireplace,11340,84.0,30,RM,1Story,0,125000
6,1096,Edwards,1924,1950,5,572,0,572,524,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9600,60.0,50,RL,1.5Fin,8,79000
5,1040,NAmes,1950,1950,7,0,0,1040,0,2,625,Detchd,Unf,1950.0,1,0,5,TA,TA,NoBasement,NoBasement,0,Npfireplace,7200,60.0,20,RL,1Story,0,109500
8,1968,Timber,2009,2010,5,774,0,774,1194,3,680,BuiltIn,Fin,2009.0,2,1,8,Ex,Gd,Ex,No,1,Gd,12003,92.0,60,RL,2Story,75,269500
7,1947,Somerst,2004,2005,5,991,222,991,956,2,678,Attchd,RFn,2004.0,2,1,8,Gd,Gd,Gd,No,1,Gd,12552,100.0,60,FV,2Story,136,254900
7,2462,Gilbert,2005,2006,5,1392,57,1392,1070,2,576,Attchd,RFn,2006.0,2,1,9,Gd,Gd,Gd,Mn,1,Gd,19378,134.0,60,RL,2Story,132,320000
6,1232,Veenker,1984,1984,6,1232,660,1232,0,2,516,Attchd,Unf,1984.0,2,0,6,TA,TA,Gd,No,0,Npfireplace,11120,68.0,20,RL,1Story,0,162500
9,2668,NridgHt,2003,2004,5,1572,1016,1572,1096,3,726,BuiltIn,Fin,2003.0,2,1,10,Ex,Gd,Ex,Av,2,Gd,13688,110.0,60,RL,2Story,0,412500
7,1541,NridgHt,2005,2005,5,1541,1201,1541,0,2,532,Attchd,RFn,2005.0,2,0,7,Gd,Gd,Gd,Mn,1,Gd,12182,95.0,20,RL,1Story,70,220000
4,882,OldTown,1956,1956,6,882,0,882,0,0,0,NoGarage,NoGarage,0.0,1,0,4,TA,TA,TA,No,0,Npfireplace,5500,55.0,45,RL,1.5Unf,0,103200
6,1616,OldTown,1926,2004,7,1149,370,1149,467,1,216,Detchd,Unf,1926.0,2,0,5,Gd,TA,TA,Mn,0,Npfireplace,5400,40.0,40,RM,1Story,0,152000
5,1355,Edwards,1940,1999,7,644,351,808,547,0,0,NoGarage,NoGarage,0.0,2,0,6,TA,TA,TA,No,0,Npfireplace,10106,62.0,190,RL,1.5Fin,0,127500
5,1867,ClearCr,1955,1993,5,1617,379,1867,0,1,303,Attchd,Fin,1955.0,1,0,7,TA,Gd,TA,No,3,Gd,10708,80.0,20,RL,1Story,0,190000
8,2161,NridgHt,2007,2007,5,1582,1288,1610,551,3,789,Attchd,Fin,2007.0,1,1,8,Ex,Gd,Ex,No,1,Gd,10562,86.0,60,RL,2Story,120,325624
7,1720,Gilbert,2004,2004,5,840,0,840,880,2,440,Attchd,Fin,2004.0,2,1,7,Gd,Gd,Gd,No,1,Gd,8244,62.0,60,RL,2Story,48,183500
8,1707,Timber,1981,1981,6,1686,0,1707,0,2,511,Attchd,RFn,1981.0,2,1,6,TA,Gd,Gd,No,1,TA,16669,72.0,20,RL,1Story,64,228000
5,1382,OldTown,1941,1950,6,720,360,854,0,2,660,Detchd,Unf,1991.0,1,1,7,TA,TA,TA,No,0,Npfireplace,12358,60.0,50,RM,1.5Fin,0,128500
6,1656,NAmes,1960,1960,5,1080,639,1656,0,2,528,Attchd,Fin,1960.0,1,0,7,TA,TA,TA,Gd,2,Gd,31770,141.0,20,RL,1Story,62,215000
7,1767,StoneBr,1987,1987,7,1064,495,1064,703,2,504,Attchd,RFn,1987.0,2,0,5,Gd,Gd,Gd,No,1,TA,5306,44.0,160,RL,2Story,35,239000
6,1362,NAmes,1961,1961,5,1362,288,1362,0,2,504,Attchd,Unf,1961.0,1,1,6,TA,TA,TA,No,1,TA,10197,80.0,20,RL,1Story,20,163000
6,1651,Timber,1986,1986,5,1606,1398,1651,0,2,616,Attchd,Fin,1986.0,2,0,7,TA,TA,Gd,No,1,TA,12416,47.0,20,RL,1Story,0,184000
6,2158,Edwards,1950,2001,7,1202,477,2158,0,2,576,Attchd,Unf,1950.0,2,0,7,Gd,TA,TA,Av,1,Gd,12615,84.0,20,RL,1Story,29,243000
6,2060,ClearCr,1988,1989,5,1151,831,1164,896,2,521,Attchd,Unf,1988.0,2,1,8,TA,Gd,Gd,No,1,TA,10029,97.0,60,RL,2Story,228,211000
5,1920,Sawyer,1958,1958,5,1052,57,1252,668,2,451,Attchd,Unf,1958.0,2,0,8,Gd,Gd,TA,No,1,Gd,13650,70.0,50,RL,1.5Fin,0,172500
9,2234,StoneBr,2008,2009,5,2216,1904,2234,0,3,1166,Attchd,Fin,2009.0,2,0,9,Ex,Ex,Ex,No,1,Gd,17423,63.0,20,RL,1Story,60,501837
5,968,OldTown,1923,2006,6,968,0,968,0,2,480,Detchd,Unf,1935.0,1,0,5,TA,Gd,TA,No,0,Npfireplace,8520,60.0,30,RM,1Story,0,100000
6,1525,Somerst,2000,2000,5,756,436,769,756,2,440,Detchd,Unf,2000.0,2,1,5,Gd,Gd,Gd,No,1,TA,2117,72.0,160,FV,2Story,0,177000
7,1802,Crawfor,1920,1950,6,793,352,901,901,1,216,Detchd,Unf,1920.0,1,1,9,TA,TA,Fa,No,1,Gd,7588,54.0,70,RL,2Story,0,200100
5,1340,Edwards,1957,2006,6,0,0,1340,0,1,252,Attchd,RFn,1957.0,1,0,7,TA,TA,NoBasement,NoBasement,1,Gd,9060,60.0,20,RL,1Story,0,120000
7,2082,OldTown,2003,2003,5,1362,0,1362,720,2,484,Detchd,Unf,2003.0,2,1,6,Gd,TA,Gd,No,0,Npfireplace,11426,63.0,50,RM,1.5Fin,238,200000
5,1252,BrkSide,1908,1991,8,504,0,936,316,2,576,Attchd,Unf,1986.0,1,0,5,TA,TA,Fa,No,0,Npfireplace,7438,92.0,50,RL,1.5Fin,0,127000
10,3608,OldTown,1892,1993,9,1107,0,1518,1518,3,840,Detchd,Unf,1993.0,2,1,12,Ex,Gd,TA,Mn,2,TA,22950,90.0,75,RM,2.5Fin,260,475000
7,1217,Mitchel,1990,1991,5,1188,611,1217,0,2,497,Attchd,Unf,1990.0,2,0,6,Gd,TA,Gd,Av,0,Npfireplace,9947,75.5,80,RL,SLvl,27,173000
5,1656,OldTown,1916,1987,7,660,0,808,704,1,180,Detchd,Unf,1916.0,2,1,8,TA,TA,Fa,No,0,Npfireplace,10410,60.0,50,RL,1.5Fin,0,135000
5,1224,SawyerW,1979,1979,5,1086,1086,1224,0,2,528,Detchd,Unf,1979.0,0,2,6,TA,TA,Gd,Av,2,TA,7018,64.0,90,RL,SFoyer,0,153337
8,1593,StoneBr,2001,2002,5,1593,1153,1593,0,2,682,Attchd,Fin,2001.0,1,1,5,Ex,Gd,Ex,Av,1,Gd,4923,41.0,120,RL,1Story,120,286000
8,2727,Crawfor,1932,1994,8,853,297,1549,1178,2,440,Detchd,Unf,1932.0,2,1,10,Gd,Gd,Gd,No,2,TA,10570,70.0,70,RL,2Story,74,315000
7,1479,NAmes,1972,2004,9,725,626,725,754,2,484,Attchd,Fin,1972.0,1,1,7,Gd,TA,TA,No,0,Npfireplace,7472,73.0,60,RL,2Story,32,184000
7,1431,CollgCr,1999,1999,5,1431,560,1431,0,2,666,Attchd,Fin,1999.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,9017,68.0,20,RL,1Story,35,192000
7,1709,Edwards,2004,2004,5,970,0,970,739,2,380,Detchd,Unf,2004.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,2522,24.0,160,RM,2Story,40,130000
5,864,CollgCr,1972,1972,7,864,390,864,0,1,352,Detchd,Unf,1989.0,1,0,5,TA,TA,TA,Av,0,Npfireplace,7180,60.0,20,RL,1Story,0,127000
6,1456,NPkVill,1976,1976,6,855,566,855,601,2,440,Attchd,Unf,1976.0,2,1,7,TA,TA,Gd,No,1,TA,2280,24.0,160,RL,2Story,0,148500
7,1726,Somerst,2007,2007,5,1726,1126,1726,0,3,786,Attchd,Fin,2007.0,2,0,8,Ex,Ex,Ex,No,1,Gd,9416,79.0,20,RL,1Story,138,311872
8,3112,NAmes,1918,1990,4,1360,1036,1360,1360,2,795,Detchd,Unf,1918.0,2,0,8,Gd,Gd,TA,No,1,Ex,25419,174.0,75,RL,2Story,16,235000
6,2229,OldTown,1912,1950,6,755,0,929,929,0,0,NoGarage,NoGarage,0.0,1,0,8,TA,TA,TA,No,0,Npfireplace,5520,92.0,75,RM,2.5Fin,198,104000
8,1713,NridgHt,2004,2005,5,1713,1088,1713,0,3,856,Attchd,Fin,2004.0,2,0,7,Ex,Gd,Ex,Av,1,Gd,9591,76.0,20,RL,1Story,26,274900
4,1121,Edwards,2003,2004,5,1121,0,1121,0,2,440,Attchd,RFn,2003.0,2,0,5,TA,TA,Gd,No,0,Npfireplace,8546,80.0,20,RM,1Story,64,140000
6,1279,Mitchel,1977,1977,6,1196,641,1279,0,2,473,Detchd,Unf,1980.0,2,0,6,TA,TA,TA,No,2,Fa,10125,75.0,20,RL,1Story,83,171500
6,1310,OldTown,1924,1950,6,617,617,865,445,1,398,Attchd,Unf,1924.0,2,0,6,TA,TA,Fa,No,0,Npfireplace,7000,50.0,50,RL,1.5Fin,0,112000
6,848,CollgCr,2004,2004,5,848,662,848,0,2,420,Attchd,RFn,2004.0,1,0,3,Gd,Gd,Gd,Av,1,Gd,4438,69.0,120,RM,1Story,0,149000
5,1284,OldTown,1947,1950,7,720,312,720,564,1,240,Detchd,Unf,1948.0,1,1,5,TA,TA,TA,No,0,Npfireplace,3500,50.0,50,RM,1.5Fin,35,110000
7,1442,Gilbert,1990,1990,5,1424,0,1442,0,2,500,Attchd,RFn,1990.0,2,0,5,TA,TA,Gd,No,0,Npfireplace,11851,99.0,20,RL,1Story,34,180500
5,1696,Sawyer,1962,1962,5,1140,0,1696,0,1,349,Attchd,RFn,1962.0,1,1,8,TA,TA,TA,No,1,TA,13673,40.0,20,RL,1Story,30,143900
4,1100,NAmes,1960,1960,5,1100,419,1100,0,1,312,Attchd,RFn,1960.0,1,0,6,TA,TA,TA,No,1,Po,12493,73.0,20,RL,1Story,0,141000
7,2062,SawyerW,1988,1989,5,1157,1065,1180,882,2,454,Attchd,Fin,1988.0,2,1,7,TA,Gd,Gd,Gd,1,Gd,14364,68.0,60,RL,2Story,55,277000
6,1092,NAmes,1964,1964,7,1092,787,1092,0,2,504,Attchd,RFn,1964.0,1,0,6,TA,TA,Gd,No,0,Npfireplace,8250,75.0,20,RL,1Story,0,145000
5,864,Edwards,1925,1950,6,864,468,864,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,5604,67.0,30,RL,1Story,0,98000
6,1212,Edwards,2009,2009,5,1212,36,1212,0,2,460,Attchd,RFn,2009.0,2,0,6,Gd,TA,Gd,Mn,0,Npfireplace,10420,83.0,20,RL,1Story,22,186000
7,1852,Somerst,2009,2009,5,900,822,932,920,2,644,Attchd,RFn,2009.0,2,1,7,Gd,TA,Gd,No,1,TA,8640,72.0,60,FV,2Story,108,252678
5,990,CollgCr,1995,1995,5,990,716,990,0,2,576,Attchd,Unf,1996.0,1,0,5,TA,TA,Gd,No,0,Npfireplace,13568,43.0,20,RL,1Story,0,156000
6,1392,CollgCr,1977,1977,7,689,378,689,703,1,299,Attchd,Fin,1977.0,1,1,6,TA,TA,Gd,No,0,Npfireplace,10900,69.0,60,RL,2Story,36,161750
5,1236,NAmes,1957,1996,6,1070,360,1236,0,1,447,Attchd,Unf,1957.0,1,0,6,Gd,TA,TA,No,1,Fa,10011,72.0,20,RL,1Story,0,134450
7,1436,CollgCr,2004,2004,5,1436,946,1436,0,2,484,Attchd,Unf,2004.0,2,0,8,Gd,Gd,Gd,Mn,0,Npfireplace,8450,65.0,20,RL,1Story,98,210000
4,1328,OldTown,1925,1950,4,686,0,810,518,1,210,Detchd,Unf,1940.0,1,0,8,TA,TA,TA,No,0,Npfireplace,9906,57.0,70,RM,2Story,172,107000
7,1954,Crawfor,1939,2006,9,798,341,1137,817,2,431,Attchd,Unf,1939.0,1,1,8,Gd,Gd,TA,No,2,TA,15660,66.0,50,RL,1.5Fin,119,311500
7,1248,Blmngtn,2005,2006,5,1248,16,1248,0,2,438,Attchd,Fin,2005.0,2,0,5,Gd,Gd,Gd,Av,0,Npfireplace,3010,43.0,120,RL,1Story,0,167240
7,1498,CollgCr,2006,2006,5,1498,0,1498,0,2,675,Attchd,RFn,2006.0,2,0,5,Gd,Gd,Gd,Mn,0,Npfireplace,8990,73.0,20,RL,1Story,33,204900
6,2267,Gilbert,2002,2002,5,1010,0,1010,1257,2,390,BuiltIn,RFn,2002.0,2,1,8,Gd,Gd,Gd,No,1,TA,8068,65.0,60,RL,2Story,46,200000
6,1552,NWAmes,1975,1975,6,713,550,811,741,2,434,Attchd,RFn,1975.0,2,1,6,TA,TA,Gd,No,1,TA,11475,85.0,60,RL,2Story,208,179900
4,864,NAmes,1971,1971,6,864,524,864,0,2,576,Detchd,Unf,1989.0,1,0,4,TA,TA,TA,No,0,Npfireplace,10500,70.0,20,RL,1Story,0,97000
10,2392,NridgHt,2003,2003,5,2392,56,2392,0,3,968,Attchd,Fin,2003.0,2,0,8,Ex,Ex,Ex,Gd,1,Ex,13472,103.0,20,RL,1Story,105,386250
5,1302,BrDale,1971,1971,5,630,0,630,672,1,280,Detchd,Unf,1991.0,2,1,6,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,112000
7,2520,NoRidge,1995,1995,5,1203,565,1214,1306,3,721,Attchd,RFn,1995.0,2,1,9,Gd,Gd,Gd,No,1,TA,9950,82.0,60,RL,2Story,114,290000
6,987,BrDale,1970,1970,6,483,321,483,504,1,280,Detchd,Unf,1987.0,1,1,5,TA,TA,TA,No,0,Npfireplace,1869,21.0,160,RM,2Story,0,106000
5,912,Sawyer,1967,1967,5,912,842,912,0,1,336,Detchd,Unf,1974.0,1,0,5,TA,TA,TA,No,1,Fa,8521,70.0,20,RL,1Story,0,125000
7,1555,Blmngtn,2005,2006,5,1373,16,1555,0,2,430,Attchd,Fin,2005.0,2,0,7,Gd,Gd,Gd,Av,1,TA,3182,43.0,120,RL,1Story,20,192500
6,1194,NAmes,1959,1959,6,1194,0,1194,0,1,312,Attchd,RFn,1959.0,1,0,6,TA,TA,TA,No,0,Npfireplace,8760,73.0,20,RL,1Story,0,148000
8,2794,NoRidge,1995,1996,5,1462,689,1490,1304,3,810,Attchd,Fin,1995.0,2,1,9,Ex,Gd,Gd,No,1,TA,15138,174.0,60,RL,2Story,146,403000
6,987,BrDale,1972,1972,5,483,0,483,504,1,288,Attchd,Unf,1972.0,1,1,5,TA,TA,TA,No,1,Po,1680,21.0,160,RM,2Story,0,94500
5,894,CollgCr,1976,1976,6,894,182,894,0,1,308,Attchd,Unf,1976.0,1,0,5,TA,TA,TA,Av,0,Npfireplace,10650,75.0,20,RL,1Story,0,128200
6,987,BrDale,1971,1971,3,483,358,483,504,1,264,Detchd,Unf,1971.0,1,1,5,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,89500
7,1414,CollgCr,2004,2004,5,1414,24,1414,0,2,494,Attchd,RFn,2004.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,8773,65.0,20,RL,1Story,105,185500
7,1744,SawyerW,1993,2003,7,996,402,1014,730,2,457,Attchd,RFn,1993.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,9453,68.0,60,RL,2Story,70,194500
8,1694,NridgHt,2007,2007,5,1694,0,1694,0,3,818,Attchd,Fin,2007.0,2,0,7,Gd,Ex,Ex,No,0,Npfireplace,12030,93.0,20,RL,1Story,228,318000
6,1487,Edwards,1945,1950,4,735,94,798,689,1,220,Detchd,Unf,1949.0,1,1,7,TA,TA,TA,No,1,Gd,8741,52.0,50,RL,1.5Fin,140,113000
8,1566,Somerst,2008,2008,5,1566,1078,1566,0,2,750,Attchd,RFn,2008.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,9000,75.0,20,FV,1Story,168,262500
5,866,OldTown,1945,1997,9,686,329,866,0,0,0,NoGarage,NoGarage,0.0,1,0,4,Gd,TA,TA,No,0,Npfireplace,3880,40.0,30,RM,1Story,42,110500
5,1440,OldTown,1900,1950,4,540,0,889,551,1,352,Attchd,Unf,1940.0,1,0,6,TA,TA,TA,No,0,Npfireplace,5000,63.0,50,RM,1.5Fin,0,79000
6,1217,SawyerW,1980,1980,6,626,0,626,591,1,288,Attchd,RFn,1980.0,1,1,6,TA,TA,Gd,No,1,TA,10762,75.0,160,RL,2Story,28,120000
7,2110,SawyerW,1994,2002,5,948,695,1222,888,2,463,Attchd,RFn,1994.0,2,1,8,Gd,Gd,Gd,No,2,Fa,8880,68.0,60,RL,2Story,130,205000
7,1872,NWAmes,1988,1988,5,1845,929,1872,0,2,604,Attchd,Fin,1988.0,2,0,6,TA,TA,Gd,Av,1,TA,10400,80.0,20,RL,1Story,39,241500
6,1928,OldTown,1910,1950,8,1020,0,908,1020,1,440,Detchd,Unf,1910.0,2,0,9,Fa,TA,Fa,No,0,Npfireplace,9142,69.0,190,RM,2Story,60,137000
6,1375,NAmes,1954,1954,5,1367,0,1375,0,2,451,Attchd,Unf,1954.0,1,0,5,TA,TA,TA,No,1,TA,11310,75.0,20,RL,1Story,30,140000
7,1668,CollgCr,2003,2003,5,840,0,840,828,2,500,Attchd,RFn,2003.0,2,1,8,Gd,Gd,Gd,No,0,Npfireplace,11317,72.0,60,RL,2Story,68,180000
6,2144,ClearCr,1958,2006,7,1444,697,1444,700,2,389,Attchd,Fin,1958.0,2,0,7,Gd,Gd,Gd,Gd,2,TA,159000,80.0,50,RL,1.5Fin,98,277000
3,1306,BrkSide,1940,1966,2,728,0,1306,0,0,0,NoGarage,NoGarage,0.0,1,0,6,Fa,TA,TA,No,0,Npfireplace,5350,55.0,30,RL,1Story,0,76500
8,1625,Crawfor,2006,2007,5,1573,1573,1625,0,2,538,Attchd,Fin,2006.0,2,0,5,Gd,Gd,Gd,Gd,1,Gd,4750,44.0,120,RM,1Story,0,235000
6,1640,SawyerW,2004,2004,5,798,0,798,842,2,520,Attchd,RFn,2004.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,8366,65.0,60,RL,2Story,45,173000
6,1302,NAmes,1964,1991,7,1302,270,1302,0,1,309,Attchd,RFn,1964.0,2,0,7,Gd,TA,Gd,Gd,0,Npfireplace,9350,85.0,80,RL,SLvl,0,158000
5,1314,NAmes,1957,1957,6,1314,922,1314,0,1,294,Attchd,RFn,1957.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8400,70.0,20,RL,1Story,0,145000
7,2291,Gilbert,1999,1999,5,975,0,1005,1286,2,429,BuiltIn,Fin,1999.0,2,1,8,Gd,Gd,Gd,No,1,TA,8738,66.0,60,RL,2Story,0,230000
6,1728,Somerst,2003,2003,5,864,503,864,864,2,673,Attchd,RFn,2003.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,8791,64.0,60,FV,2Story,56,207500
7,1604,CollgCr,2006,2006,5,1604,1334,1604,0,2,660,Attchd,RFn,2006.0,2,1,8,Gd,Gd,Gd,No,1,Gd,8814,68.0,20,RL,1Story,110,220000
7,1792,CollgCr,2001,2001,5,963,361,963,829,2,564,Attchd,RFn,2001.0,2,1,7,Gd,Gd,Gd,No,1,TA,12435,80.0,60,RL,2Story,96,231500
5,882,OldTown,1956,1956,5,0,0,882,0,1,308,Detchd,Unf,1956.0,1,0,4,TA,TA,NoBasement,NoBasement,0,Npfireplace,12702,70.0,20,RM,1Story,45,97000
6,1382,NAmes,1962,1962,5,1362,672,1382,0,2,884,Attchd,Unf,1991.0,1,0,6,TA,TA,TA,Gd,1,TA,19296,120.0,80,RL,SLvl,0,176000
8,2574,CollgCr,2007,2007,5,1482,0,1482,1092,3,868,BuiltIn,Fin,2007.0,2,1,10,Ex,Gd,Ex,No,1,Gd,9588,69.0,60,RL,2Story,148,276000
6,1212,Sawyer,1977,1995,7,506,506,1212,0,2,492,Attchd,Unf,1978.0,1,0,6,TA,TA,Gd,Av,1,TA,8471,88.0,80,RL,SLvl,12,151000
5,1316,OldTown,1929,2001,7,926,234,926,0,2,484,Detchd,Unf,1974.0,1,0,6,TA,TA,TA,No,0,Npfireplace,5500,50.0,50,RM,1.5Fin,0,130000
5,764,OldTown,1925,2004,5,680,0,764,0,2,504,Detchd,Unf,1965.0,1,0,4,TA,TA,Fa,No,0,Npfireplace,5232,30.0,30,RM,1Story,0,73000
6,1422,NWAmes,1981,1981,6,1422,588,1422,0,2,576,Attchd,Fin,1981.0,2,0,7,Gd,TA,Gd,No,1,TA,12090,78.0,20,RL,1Story,0,175500
6,1511,Gilbert,1997,1997,5,802,714,802,709,2,413,Attchd,Fin,1997.0,2,1,8,TA,TA,Gd,Av,1,TA,11207,70.0,60,RL,2Story,75,185000
5,2192,SWISU,1939,1997,8,720,378,1052,720,1,240,Detchd,Unf,1939.0,2,1,8,Gd,TA,TA,No,1,Gd,8400,60.0,75,RL,2.5Fin,24,179500
5,778,IDOTRR,1940,1955,6,740,403,778,0,1,924,Detchd,Fin,1966.0,1,0,4,TA,TA,TA,No,1,Gd,6900,71.0,30,RM,1Story,25,120500
6,1113,Edwards,1976,1976,7,1143,751,1113,0,1,504,Attchd,RFn,1987.0,1,1,6,TA,TA,TA,No,1,Fa,7917,67.0,20,RL,1Story,30,148000
8,1939,Somerst,2006,2006,5,1095,0,1095,844,3,1053,Attchd,RFn,2006.0,2,1,8,Gd,Gd,Gd,Mn,1,Gd,10728,84.0,60,FV,2Story,51,266000
7,1363,ClearCr,1954,2005,7,1385,226,1363,0,2,439,Attchd,Unf,1954.0,1,0,5,TA,TA,Gd,Gd,2,TA,39104,73.0,20,RL,1Story,0,241500
8,2270,NoRidge,1999,2007,7,1152,524,1164,1106,3,671,Attchd,Fin,1999.0,2,1,9,Gd,Gd,Gd,No,1,Gd,11764,92.0,60,RL,2Story,57,290000
6,1632,NAmes,1958,1988,6,1240,620,1632,0,1,338,Attchd,RFn,1958.0,2,0,6,TA,TA,TA,No,1,Gd,9600,80.0,20,RL,1Story,0,139000
5,816,Mitchel,1982,1982,7,816,546,816,0,1,264,Attchd,Unf,1982.0,1,0,5,TA,TA,TA,Gd,0,Npfireplace,8314,76.0,20,RL,1Story,0,124500
7,1548,BrkSide,1925,2007,7,952,0,952,596,2,672,Detchd,Unf,1978.0,2,1,5,Ex,Gd,TA,No,0,Npfireplace,7264,55.0,50,RL,1.5Fin,0,205000
7,1560,Mitchel,2003,2003,5,1560,0,1560,0,2,573,Attchd,Fin,2003.0,2,0,7,Gd,Gd,Ex,No,0,Npfireplace,9196,129.0,20,RL,1Story,150,201000
4,864,Gilbert,1951,1951,5,864,120,864,0,2,400,Detchd,Unf,1951.0,1,0,4,TA,TA,TA,No,0,Npfireplace,19138,140.0,20,RL,1Story,0,141000
9,2121,NridgHt,2006,2007,5,2121,0,2121,0,3,732,Attchd,Fin,2007.0,2,1,8,Ex,Ex,Ex,Gd,1,Ex,14450,107.0,20,RL,1Story,98,415298
7,2022,ClearCr,1977,1977,5,1160,392,1156,866,2,505,Attchd,Fin,1977.0,2,1,8,TA,TA,Gd,No,1,TA,10005,83.0,60,RL,2Story,117,192000
7,1982,SawyerW,1989,1989,6,807,421,1175,807,2,575,Attchd,Fin,1989.0,2,1,7,Gd,Gd,Gd,Av,1,TA,11287,82.0,60,RL,2Story,84,228500
6,1262,Somerst,2006,2006,5,1262,905,1262,0,2,572,Attchd,Fin,2006.0,2,0,5,Gd,Gd,Gd,No,0,Npfireplace,7200,60.0,20,FV,1Story,120,185000
7,1314,NridgHt,2007,2008,5,1314,904,1314,0,2,626,Attchd,RFn,2008.0,2,0,6,Gd,Gd,Gd,No,1,Gd,5063,34.0,120,RL,1Story,62,207500
8,1468,Somerst,2008,2009,5,1468,0,1468,0,3,898,Attchd,Fin,2008.0,2,0,6,Gd,Gd,Gd,No,1,Gd,9612,74.0,20,RL,1Story,150,244600
6,1575,SawyerW,1992,1992,5,1575,430,1575,0,2,529,Attchd,RFn,1992.0,2,0,5,Gd,Gd,Gd,No,0,Npfireplace,8012,50.0,120,RL,1Story,0,179200
7,1250,Somerst,2006,2007,5,625,0,625,625,2,528,Detchd,RFn,2006.0,2,1,5,Gd,Gd,Gd,No,0,Npfireplace,4251,35.0,160,FV,2Story,54,164700
6,1734,NAmes,1962,1981,7,912,600,1085,649,2,440,Attchd,RFn,1962.0,1,1,7,Gd,TA,TA,No,1,Gd,9786,77.0,50,RL,1.5Fin,0,159000
4,858,NAmes,1971,1971,4,858,614,858,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8125,73.0,20,RL,1Story,0,88000
5,900,Sawyer,1967,1967,5,882,450,900,0,1,280,Detchd,Unf,1970.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9819,70.0,20,RL,1Story,0,122000
6,1396,BrkSide,1915,2003,7,698,0,698,698,1,384,Detchd,Unf,2003.0,1,0,7,TA,TA,TA,No,0,Npfireplace,8730,60.0,70,RL,2Story,0,153575
8,1919,CollgCr,2006,2006,5,1079,0,1079,840,2,685,Attchd,RFn,2006.0,2,1,8,Gd,Gd,Gd,Av,1,Gd,15611,120.0,60,RL,2Story,51,233230
5,1716,SWISU,1912,2000,6,780,210,936,780,0,0,NoGarage,NoGarage,0.0,2,0,9,Fa,TA,TA,No,0,Npfireplace,5687,55.0,190,RL,2Story,184,135900
