OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,SalePrice
9,2599,NoRidge,1999,1999,5,1393,0,1422,1177,3,779,BuiltIn,Fin,1999.0,2,1,10,Gd,Gd,Gd,No,1,TA,14774,108.0,60,RL,2Story,30,333168
7,1389,OldTown,1946,1992,8,651,0,707,682,1,240,Detchd,Unf,1947.0,1,1,6,TA,TA,TA,No,2,Gd,3378,60.0,60,RM,2Story,0,135000
5,1048,BrkSide,1922,1950,6,993,0,1048,0,1,280,Detchd,Unf,1922.0,1,0,5,TA,TA,TA,No,1,Gd,6380,58.0,45,RM,1.5Unf,0,113000
7,1775,SawyerW,1993,1993,5,740,513,1006,769,2,425,Attchd,Unf,1993.0,2,1,7,Gd,Gd,Gd,No,1,TA,9317,75.0,60,RL,2Story,72,213000
4,912,BrkSide,1947,1950,5,0,0,672,240,0,0,NoGarage,NoGarage,0.0,1,0,3,TA,TA,NoBasement,NoBasement,0,Npfireplace,6240,52.0,50,RM,1.5Fin,0,80500
5,1130,OldTown,1920,1950,6,1120,821,1130,0,2,720,Detchd,Unf,1970.0,1,0,5,TA,TA,TA,No,1,Gd,10800,60.0,30,RL,1Story,0,120000
6,848,CollgCr,2003,2003,5,848,685,848,0,2,420,Attchd,Fin,2003.0,1,0,4,Gd,Gd,Gd,Av,0,Npfireplace,4435,69.0,120,RM,1Story,0,140000
6,987,BrDale,1970,1970,6,483,321,483,504,1,280,Detchd,Unf,1987.0,1,1,5,TA,TA,TA,No,0,Npfireplace,1869,21.0,160,RM,2Story,0,106000
5,792,OldTown,1924,2006,8,768,0,792,0,1,240,Detchd,Unf,1924.0,1,0,5,Gd,Gd,TA,No,0,Npfireplace,9022,52.0,30,RL,1Story,0,109500
4,1005,NAmes,1955,1955,5,1005,0,1005,0,2,672,Detchd,Unf,1977.0,1,0,5,Fa,TA,TA,No,1,TA,10434,60.0,20,RL,1Story,0,115000
8,2374,NridgHt,2003,2004,5,1181,0,1234,1140,3,656,BuiltIn,Fin,2003.0,2,1,10,Ex,Gd,Gd,No,1,Gd,11999,93.0,60,RL,2Story,100,285000
5,2601,SWISU,1921,1998,6,612,0,990,1611,2,621,BuiltIn,RFn,1998.0,3,1,8,TA,TA,TA,No,0,Npfireplace,9842,51.0,70,RL,2Story,0,189000
7,2207,NAmes,1970,1989,5,1947,912,2207,0,2,576,Attchd,RFn,1970.0,2,0,7,TA,TA,Gd,Gd,1,Gd,19900,73.0,20,RL,1Story,0,180000
4,1230,BrkSide,1946,1950,7,747,384,774,456,1,305,Detchd,Unf,1946.0,1,1,5,TA,TA,TA,No,0,Npfireplace,4712,51.0,50,RL,1.5Fin,57,121600
8,2042,NridgHt,2008,2009,5,2042,0,2042,0,3,1390,Attchd,RFn,2009.0,2,1,8,Ex,Ex,Ex,No,1,Gd,12704,98.0,20,RL,1Story,90,253293
4,747,BrkSide,1926,1953,5,600,0,747,0,2,528,Detchd,Unf,1953.0,1,0,5,TA,TA,Fa,Mn,0,Npfireplace,5825,52.0,30,RL,1Story,0,79900
6,1212,Edwards,2009,2009,5,1212,36,1212,0,2,460,Attchd,RFn,2009.0,2,0,6,Gd,TA,Gd,Mn,0,Npfireplace,10420,83.0,20,RL,1Story,22,186000
7,1382,Somerst,2000,2000,5,673,641,673,709,2,490,Detchd,Unf,2000.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,2651,72.0,160,FV,2Story,50,165000
5,1432,OldTown,1910,2002,7,264,0,768,664,2,360,Detchd,Unf,1910.0,2,0,7,TA,TA,Fa,No,0,Npfireplace,9600,60.0,70,RM,2Story,0,132000
5,1159,Sawyer,1968,1968,5,1051,673,1159,0,1,336,Attchd,Unf,1968.0,1,1,7,TA,TA,TA,No,1,Fa,11553,70.0,20,RL,1Story,0,158000
8,1337,StoneBr,1993,1993,5,1337,733,1337,0,2,462,Attchd,RFn,1993.0,2,0,5,Gd,Gd,Gd,No,1,TA,5395,41.0,120,RL,1Story,0,180000
5,2080,NAmes,1969,1969,5,1040,650,1040,1040,2,504,Attchd,Unf,1969.0,1,2,9,Fa,TA,Gd,Av,2,TA,11606,70.0,60,RL,2Story,0,135000
8,2417,NoRidge,1991,1992,5,1288,0,1301,1116,2,462,Attchd,Unf,1991.0,2,1,9,Gd,Gd,Gd,No,1,TA,16059,121.0,60,RL,2Story,82,260000
4,948,Edwards,1954,1954,6,948,732,948,0,1,280,Detchd,Unf,1956.0,1,0,5,TA,TA,TA,No,1,TA,8190,60.0,20,RL,1Story,36,119000
3,968,OldTown,1910,1950,6,600,0,600,368,0,0,NoGarage,NoGarage,0.0,1,0,6,TA,TA,TA,No,0,Npfireplace,5925,50.0,50,RM,1.5Fin,0,37900
4,1120,Sawyer,1961,1961,5,1040,932,1120,0,2,544,Attchd,RFn,1961.0,1,1,5,Fa,TA,TA,No,0,Npfireplace,6970,85.0,20,RL,1Story,0,129000
5,985,CollgCr,1977,1977,8,985,595,985,0,1,328,Attchd,Unf,1977.0,2,0,6,TA,Gd,Gd,Av,0,Npfireplace,8385,65.0,80,RL,SLvl,0,149900
6,2112,NAmes,1969,1969,5,952,500,1092,1020,2,576,Attchd,Unf,1969.0,2,1,9,TA,TA,Fa,Mn,2,Gd,11075,85.0,60,RL,2Story,0,206900
8,1742,OldTown,1882,1986,9,916,216,916,826,2,424,Attchd,Unf,1925.0,1,1,8,Gd,Gd,TA,No,1,Gd,17671,121.0,70,RM,2Story,169,168000
6,1412,Gilbert,2006,2007,5,616,0,616,796,2,432,BuiltIn,Fin,2007.0,2,1,6,Gd,TA,Gd,No,1,Gd,8499,73.0,60,RL,2Story,36,156932
5,1632,Mitchel,1967,1967,4,1632,0,1632,0,2,576,Attchd,Unf,1967.0,2,0,8,TA,TA,TA,Av,0,Npfireplace,25000,100.0,90,RL,1Story,0,143000
5,816,Mitchel,1982,1982,7,816,546,816,0,1,264,Attchd,Unf,1982.0,1,0,5,TA,TA,TA,Gd,0,Npfireplace,8314,76.0,20,RL,1Story,0,124500
7,2090,StoneBr,1984,1984,5,1190,828,1190,900,2,577,Attchd,Fin,1984.0,2,0,6,Gd,Gd,Gd,Mn,1,TA,5062,63.0,160,RL,2Story,0,207500
6,987,BrDale,1972,2007,8,483,162,483,504,1,264,Detchd,Unf,1972.0,1,1,5,Gd,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,118000
7,1786,CollgCr,2001,2002,5,920,486,920,866,2,608,Attchd,RFn,2001.0,2,1,6,Gd,Gd,Gd,Mn,1,TA,11250,68.0,60,RL,2Story,42,223500
8,1694,Somerst,2004,2005,5,1686,1369,1694,0,2,636,Attchd,RFn,2004.0,2,0,7,Gd,Gd,Ex,Av,1,Gd,10084,75.0,20,RL,1Story,57,307000
5,1118,OldTown,1939,1950,7,793,507,793,325,2,410,Detchd,Unf,1939.0,1,0,5,TA,TA,Gd,Mn,1,Gd,7800,65.0,190,RM,1.5Fin,0,119900
5,1283,NAmes,1962,1980,7,931,504,1283,0,2,506,Detchd,Unf,1980.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7763,70.0,20,RL,1Story,0,140000
6,1505,NAmes,1953,1953,4,1505,1024,1505,0,2,505,Attchd,RFn,1953.0,1,0,6,TA,TA,TA,No,1,TA,12160,128.0,20,RL,1Story,0,149500
6,2555,Crawfor,1922,1994,7,588,0,1423,748,2,672,Detchd,Fin,1993.0,2,0,11,TA,TA,Ex,No,1,Gd,11526,79.0,70,RL,2.5Fin,0,191000
5,1236,NAmes,1957,1996,6,1070,360,1236,0,1,447,Attchd,Unf,1957.0,1,0,6,Gd,TA,TA,No,1,Fa,10011,72.0,20,RL,1Story,0,134450
7,1674,Somerst,2000,2000,5,814,533,814,860,2,663,Attchd,RFn,2000.0,2,1,7,Gd,Gd,Gd,No,0,Npfireplace,7500,72.0,60,FV,2Story,96,216000
8,1704,NridgHt,2007,2008,5,1704,1218,1704,0,3,772,Attchd,RFn,2008.0,2,0,7,Gd,Gd,Ex,No,1,Gd,11478,98.0,20,RL,1Story,50,306000
8,1989,CollgCr,2002,2002,5,1065,932,1091,898,2,586,Attchd,Fin,2002.0,2,1,7,Gd,Gd,Gd,Mn,1,Gd,11367,90.0,60,RL,2Story,60,255000
7,1358,NridgHt,2009,2010,5,1358,733,1358,0,2,484,Attchd,RFn,2010.0,2,0,6,Gd,Gd,Gd,Mn,1,Gd,6371,44.0,120,RL,1Story,35,224000
5,1188,NAmes,1959,1959,5,1188,1000,1188,0,2,531,Attchd,RFn,1959.0,1,0,6,TA,TA,TA,No,0,Npfireplace,12160,73.0,20,RL,1Story,0,142000
5,1302,BrDale,1972,1972,7,630,231,630,672,1,264,Detchd,Unf,1972.0,2,1,6,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,119500
5,768,CollgCr,1972,2007,7,768,656,768,0,2,396,Detchd,Unf,1988.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,8445,70.0,85,RL,SFoyer,0,133000
5,1422,NAmes,1960,1978,5,978,0,1422,0,1,286,Attchd,RFn,1960.0,1,0,6,TA,TA,TA,No,1,TA,12342,73.0,20,RL,1Story,0,139900
7,1456,CollgCr,2005,2005,5,728,648,728,728,2,410,Attchd,Fin,2005.0,2,1,7,Gd,Gd,Gd,Av,1,Gd,8199,63.0,60,RL,2Story,18,189000
7,1604,CollgCr,2006,2006,5,1604,1334,1604,0,2,660,Attchd,RFn,2006.0,2,1,8,Gd,Gd,Gd,No,1,Gd,8814,68.0,20,RL,1Story,110,220000
8,1600,NridgHt,2007,2007,5,1566,0,1600,0,3,890,Attchd,RFn,2007.0,2,0,7,Gd,Gd,Gd,No,1,Gd,14230,110.0,20,RL,1Story,56,256300
7,1536,CollgCr,2002,2003,5,1536,810,1536,0,2,532,Attchd,RFn,2002.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,9135,70.0,20,RL,1Story,74,214000
5,1109,NAmes,1971,2005,7,372,349,576,533,1,288,BuiltIn,Unf,1971.0,1,0,5,TA,TA,TA,Av,0,Npfireplace,10500,70.0,80,RL,SLvl,0,139000
8,1656,Somerst,2006,2006,5,1656,24,1656,0,3,826,Attchd,RFn,2006.0,2,0,7,Gd,Gd,Gd,Av,0,Npfireplace,11096,84.0,20,FV,1Story,146,249700
4,1047,OldTown,1885,1995,7,641,0,1047,0,1,273,Detchd,Unf,1954.0,1,0,6,TA,TA,Fa,No,0,Npfireplace,10800,60.0,30,RM,1Story,0,100000
9,1869,NridgHt,2007,2007,5,1869,0,1869,0,2,617,Attchd,RFn,2007.0,2,0,6,Ex,Ex,Ex,No,1,Gd,7820,68.0,120,RL,1Story,54,318061
6,1425,NAmes,1964,1964,5,1425,490,1425,0,2,576,Attchd,RFn,1964.0,2,0,7,TA,TA,TA,No,1,Gd,10175,100.0,20,RL,1Story,0,180500
9,2868,StoneBr,2005,2006,5,1992,240,1992,876,3,716,BuiltIn,Fin,2005.0,3,1,11,Ex,Gd,Ex,Av,1,Gd,16056,85.0,60,RL,2Story,108,556581
5,990,CollgCr,1995,1995,5,990,716,990,0,2,576,Attchd,Unf,1996.0,1,0,5,TA,TA,Gd,No,0,Npfireplace,13568,43.0,20,RL,1Story,0,156000
6,988,ClearCr,1969,1969,5,938,938,988,0,2,540,Attchd,Unf,1969.0,1,0,4,TA,TA,TA,Gd,2,TA,21453,80.0,80,RL,SLvl,130,180000
7,1733,Gilbert,2003,2003,5,847,0,847,886,2,433,BuiltIn,Fin,2003.0,2,1,7,Gd,Gd,Gd,Gd,1,Gd,12394,65.0,60,RL,2Story,48,225000
5,894,Sawyer,1965,2009,8,894,553,894,0,1,336,Detchd,Unf,1973.0,1,0,5,TA,TA,TA,No,1,Gd,8450,65.0,20,RL,1Story,144,138500
7,1718,Gilbert,1998,1998,5,832,0,885,833,2,427,Attchd,Fin,1998.0,2,1,7,TA,TA,Gd,No,1,TA,10141,74.0,60,RL,2Story,94,185000
6,848,CollgCr,2004,2004,5,848,697,848,0,2,420,Attchd,RFn,2004.0,1,0,3,Gd,Gd,Gd,Av,1,TA,4426,69.0,120,RM,1Story,0,149300
9,1668,CollgCr,2002,2002,5,1626,1059,1668,0,3,702,Attchd,Fin,2002.0,2,0,7,Gd,Gd,Gd,Av,1,TA,11248,90.0,20,RL,1Story,45,285000
9,1752,NridgHt,2005,2005,5,1752,456,1752,0,2,576,Attchd,RFn,2005.0,2,0,6,Ex,Ex,Ex,No,1,Gd,7658,61.0,120,RL,1Story,82,319900
9,1702,NridgHt,2008,2008,5,1702,1540,1702,0,3,1052,Attchd,Fin,2008.0,1,1,7,Ex,Ex,Ex,No,1,Gd,8769,65.0,120,RL,1Story,72,367294
7,2398,NoRidge,1996,1997,5,1379,719,1383,1015,3,834,Attchd,Fin,1996.0,2,1,8,Gd,Gd,Gd,No,1,TA,11787,95.0,60,RL,2Story,60,315750
4,936,OldTown,1953,1953,4,936,0,936,0,2,576,Detchd,Unf,1974.0,1,0,4,TA,Fa,Fa,No,0,Npfireplace,6000,60.0,20,RM,1Story,32,93000
7,1720,NoRidge,1996,1996,5,1720,919,1720,0,2,527,Attchd,Fin,1996.0,2,0,7,Gd,Gd,Gd,No,1,TA,10593,59.0,20,RL,1Story,56,260400
5,1008,NAmes,1954,1954,6,1008,486,1008,0,1,275,Attchd,RFn,1954.0,1,0,4,TA,TA,TA,No,1,Gd,11425,73.0,20,RL,1Story,0,137000
8,1652,Crawfor,2008,2008,5,1600,1480,1652,0,2,482,Attchd,Fin,2008.0,2,0,5,Gd,Ex,Ex,Gd,1,Gd,5587,64.0,120,RM,1Story,53,392500
5,1347,Edwards,1910,1991,7,1117,969,820,527,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,Gd,Gd,0,Npfireplace,7000,70.0,190,RL,2Story,0,107500
7,1986,NAmes,1965,1990,6,768,454,1186,800,2,486,Attchd,Unf,1965.0,2,1,7,TA,TA,TA,No,3,Fa,13600,85.0,60,RL,2Story,42,205000
7,1277,NAmes,1970,1970,5,1277,778,1277,0,2,526,Attchd,Unf,1970.0,1,0,5,TA,TA,TA,Gd,1,Po,10628,85.0,20,RL,1Story,0,167000
5,858,Sawyer,1982,1982,5,858,685,858,0,2,576,Detchd,Unf,1983.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,7252,70.0,85,RL,SFoyer,0,134900
7,1173,NWAmes,1974,1974,6,1053,885,1173,0,2,528,Attchd,RFn,1974.0,2,0,6,Gd,TA,Gd,Gd,2,TA,10625,85.0,85,RL,SFoyer,120,170000
8,2810,NoRidge,1990,1990,5,1453,482,1453,1357,2,750,Attchd,RFn,1990.0,2,1,9,Gd,Gd,Ex,No,1,Ex,9572,91.0,60,RL,2Story,0,302000
8,2263,CollgCr,2001,2002,5,1055,0,1055,1208,2,905,BuiltIn,Fin,2001.0,2,1,7,Gd,Gd,Gd,No,1,TA,9240,69.0,60,RL,2Story,45,287000
6,1158,SawyerW,2004,2004,5,1158,941,1158,0,2,576,Detchd,Unf,2006.0,1,1,5,Gd,TA,Gd,No,0,Npfireplace,13072,63.0,20,RL,1Story,50,158000
5,964,Crawfor,1921,2006,7,876,713,964,0,2,432,Detchd,Unf,1921.0,1,0,5,TA,TA,Gd,No,0,Npfireplace,13360,80.0,30,RL,1Story,0,163500
4,1180,Crawfor,1922,1950,5,700,0,1180,0,1,252,Detchd,Unf,1922.0,1,0,5,Fa,TA,Fa,No,1,Gd,11600,80.0,30,RL,1Story,0,137500
5,864,CollgCr,1972,1972,7,864,390,864,0,1,352,Detchd,Unf,1989.0,1,0,5,TA,TA,TA,Av,0,Npfireplace,7180,60.0,20,RL,1Story,0,127000
6,1262,Somerst,2006,2006,5,1262,905,1262,0,2,572,Attchd,Fin,2006.0,2,0,5,Gd,Gd,Gd,No,0,Npfireplace,7200,60.0,20,FV,1Story,120,185000
6,912,Mitchel,1978,1978,6,888,773,912,0,2,470,Attchd,RFn,1978.0,1,0,5,TA,TA,Gd,Av,1,TA,7540,75.5,85,RL,SFoyer,0,156000
4,1294,OldTown,1900,2000,7,0,0,694,600,0,0,NoGarage,NoGarage,0.0,2,0,7,TA,TA,NoBasement,NoBasement,0,Npfireplace,10800,60.0,190,RL,2Story,114,106250
7,1836,CollgCr,2004,2005,5,1860,24,1836,0,2,484,Attchd,Fin,2004.0,2,0,8,Gd,Gd,Gd,No,1,Gd,9100,70.0,20,RL,1Story,33,216837
7,1232,CollgCr,2007,2007,5,1232,724,1232,0,2,632,Attchd,RFn,2007.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,7314,64.0,20,RL,1Story,0,194500
5,1340,Edwards,1957,2006,6,0,0,1340,0,1,252,Attchd,RFn,1957.0,1,0,7,TA,TA,NoBasement,NoBasement,1,Gd,9060,60.0,20,RL,1Story,0,120000
6,1298,SawyerW,1985,1985,5,1298,1258,1298,0,2,403,Attchd,Unf,1985.0,2,0,5,Gd,Gd,Gd,No,1,TA,11200,68.0,20,RL,1Story,26,180000
6,1855,Edwards,1954,1972,4,994,444,1216,639,1,325,Attchd,Unf,1954.0,2,0,7,TA,TA,TA,No,0,Npfireplace,9525,75.0,50,RL,1.5Fin,0,136900
5,884,SawyerW,1983,1983,7,840,747,884,0,2,504,Attchd,RFn,1983.0,1,0,5,Gd,TA,Gd,Av,0,Npfireplace,9180,68.0,85,RL,SFoyer,0,144000
8,1484,Timber,2006,2006,5,1476,428,1484,0,2,472,Attchd,RFn,2006.0,2,0,6,Ex,Gd,Gd,Av,1,Gd,9037,64.0,20,RL,1Story,33,265900
5,1284,OldTown,1947,1950,7,720,312,720,564,1,240,Detchd,Unf,1948.0,1,1,5,TA,TA,TA,No,0,Npfireplace,3500,50.0,50,RM,1.5Fin,35,110000
8,1973,NridgHt,2006,2006,5,1935,0,1973,0,3,895,Attchd,Fin,2006.0,2,0,9,Gd,Gd,Gd,Av,1,Gd,14226,110.0,20,RL,1Story,45,395000
5,816,IDOTRR,1963,1963,5,816,104,816,0,2,516,CarPort,Unf,1963.0,1,0,5,TA,Fa,Gd,Gd,0,Npfireplace,8472,110.0,90,RM,1Story,0,110000
5,768,Mitchel,1970,1970,7,768,619,768,0,2,624,Detchd,Unf,1987.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,7244,54.0,85,RL,SFoyer,0,129500
8,1953,Somerst,2005,2006,5,1082,0,1082,871,3,1043,Attchd,RFn,2005.0,2,1,9,Gd,Gd,Gd,Mn,1,Gd,10574,85.0,60,FV,2Story,50,252000
5,864,CollgCr,1972,1972,6,864,460,864,0,1,338,Attchd,Unf,1972.0,1,0,5,TA,TA,TA,Av,1,Fa,15523,36.0,20,RL,1Story,0,133500
5,2138,OldTown,1898,1965,5,849,0,1075,1063,2,360,Detchd,Unf,1910.0,2,0,11,TA,TA,TA,No,0,Npfireplace,8100,90.0,75,RM,2.5Unf,156,106000
6,1479,Sawyer,1976,2005,8,725,533,725,754,2,475,Attchd,RFn,1976.0,2,1,6,Gd,Gd,TA,No,0,Npfireplace,13517,70.0,60,RL,2Story,44,130500
7,2082,OldTown,2003,2003,5,1362,0,1362,720,2,484,Detchd,Unf,2003.0,2,1,6,Gd,TA,Gd,No,0,Npfireplace,11426,63.0,50,RM,1.5Fin,238,200000
7,1959,Mitchel,1988,1989,5,1907,0,1959,0,3,766,2Types,Unf,1989.0,3,0,9,TA,TA,TA,No,0,Npfireplace,11070,82.0,90,RL,1Story,0,171000
6,1414,NAmes,1958,2002,8,1184,528,1414,0,2,601,Attchd,Unf,1990.0,1,0,6,TA,Ex,Gd,No,1,TA,11029,87.0,20,RL,1Story,51,176500
6,2142,NAmes,1968,1968,6,896,448,1182,960,1,509,Attchd,Fin,1968.0,2,1,8,Gd,TA,Gd,No,1,Gd,13000,100.0,60,RL,2Story,72,193500
5,1343,Crawfor,1921,1950,6,731,0,820,523,1,186,Detchd,Unf,1921.0,1,1,7,TA,TA,TA,No,1,Gd,7681,54.0,50,RL,1.5Fin,0,154900
8,1992,Somerst,2003,2004,5,1053,0,1053,939,2,648,Attchd,RFn,2003.0,2,1,9,Gd,Gd,Ex,No,1,Gd,9375,75.0,60,FV,2Story,45,250000
7,767,NAmes,1998,1998,5,723,584,767,0,1,367,Attchd,Fin,1998.0,1,0,4,TA,TA,Gd,Av,0,Npfireplace,4058,34.0,120,RH,SFoyer,40,133000
5,1466,Edwards,1959,1959,4,1466,176,1466,0,2,528,Attchd,Fin,1959.0,1,1,6,Fa,TA,TA,No,2,Gd,17755,134.0,20,RL,1Story,140,149900
9,1792,NridgHt,2003,2004,5,1792,1567,1792,0,3,874,Attchd,Fin,2003.0,2,0,6,Ex,Gd,Ex,Gd,1,Gd,11846,72.0,20,RL,1Story,49,374000
5,1355,Edwards,1940,1999,7,644,351,808,547,0,0,NoGarage,NoGarage,0.0,2,0,6,TA,TA,TA,No,0,Npfireplace,10106,62.0,190,RL,1.5Fin,0,127500
6,2144,ClearCr,1958,2006,7,1444,697,1444,700,2,389,Attchd,Fin,1958.0,2,0,7,Gd,Gd,Gd,Gd,2,TA,159000,80.0,50,RL,1.5Fin,98,277000
4,861,Edwards,1940,1950,5,861,262,861,0,2,539,Detchd,Unf,1961.0,1,0,4,TA,TA,TA,No,0,Npfireplace,12342,67.0,30,RL,1Story,0,82500
7,1886,Gilbert,1998,1999,5,930,0,956,930,2,431,Attchd,Fin,1998.0,2,1,10,Gd,Gd,Gd,No,1,TA,11214,65.0,60,RL,2Story,0,199900
8,1324,NridgHt,2006,2006,5,1324,863,1324,0,2,550,Attchd,Fin,2006.0,2,0,6,Gd,Gd,Gd,No,1,Gd,6240,48.0,120,RL,1Story,38,254000
5,1786,Timber,1965,1965,6,1499,1249,1619,167,2,529,Attchd,Fin,1965.0,2,0,7,TA,TA,TA,Gd,2,Gd,164660,72.0,190,RL,1.5Fin,0,228950
4,960,Edwards,1965,1965,5,960,520,960,0,1,432,Attchd,Fin,1965.0,1,0,6,TA,TA,TA,No,0,Npfireplace,10921,73.0,20,RL,1Story,0,94750
5,1144,Sawyer,1961,1983,6,864,594,1144,0,1,264,Attchd,RFn,1961.0,1,0,6,TA,TA,TA,No,1,TA,10000,80.0,20,RL,1Story,0,131400
7,2069,NAmes,1960,2007,7,585,425,2069,0,2,505,Attchd,RFn,1960.0,2,0,9,Gd,TA,Gd,Gd,1,Gd,27650,313.0,20,RL,1Story,0,242000
5,1535,SawyerW,1979,1979,5,0,0,1535,0,2,410,Attchd,Unf,1979.0,2,0,8,TA,TA,NoBasement,NoBasement,0,Npfireplace,7018,64.0,90,RL,1Story,0,118964
7,1661,CollgCr,1996,1996,6,799,385,827,834,2,550,Attchd,RFn,1996.0,2,1,6,Gd,Gd,Gd,Av,1,TA,10667,43.0,60,RL,2Story,61,212000
5,1680,NWAmes,1976,1976,6,1680,0,1680,0,2,528,Detchd,Unf,1976.0,2,0,8,TA,TA,TA,No,0,Npfireplace,11500,80.0,90,RL,1Story,0,136905
4,1040,NAmes,1949,1950,5,0,0,1040,0,2,420,Detchd,Unf,1956.0,2,0,6,TA,TA,NoBasement,NoBasement,0,Npfireplace,7200,60.0,90,RL,1Story,0,90000
7,1223,Somerst,2005,2005,5,600,0,520,623,2,480,Detchd,RFn,2005.0,2,1,4,Gd,Gd,Gd,No,0,Npfireplace,2544,24.0,160,FV,2Story,166,147400
8,1795,Somerst,2006,2007,5,1795,0,1795,0,3,895,Attchd,RFn,2007.0,2,0,7,Gd,Gd,Ex,Av,1,Gd,9986,75.0,20,RL,1Story,49,147000
5,894,CollgCr,1972,1972,7,894,894,894,0,2,552,Attchd,Unf,1975.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9800,70.0,20,RL,1Story,0,149900
5,912,NAmes,1965,2008,8,912,595,912,0,2,576,Detchd,Unf,1992.0,1,0,5,Gd,TA,TA,No,0,Npfireplace,8872,72.0,20,RL,1Story,240,147000
6,1218,BrDale,1971,1971,5,672,0,672,546,0,0,NoGarage,NoGarage,0.0,1,1,7,TA,TA,TA,No,0,Npfireplace,1680,21.0,160,RM,2Story,0,91500
10,2332,NridgHt,2007,2008,5,1682,1280,1742,590,3,846,BuiltIn,Fin,2008.0,2,1,9,Ex,Ex,Ex,Av,1,Ex,12474,96.0,60,RL,2Story,134,426000
7,1414,CollgCr,2004,2004,5,1414,24,1414,0,2,494,Attchd,RFn,2004.0,2,0,6,Gd,Gd,Gd,Av,0,Npfireplace,8773,65.0,20,RL,1Story,105,185500
6,1845,SawyerW,1992,1992,5,1055,0,1055,790,2,462,Attchd,RFn,1992.0,2,1,8,Gd,Gd,Gd,No,1,TA,11218,70.0,60,RL,2Story,104,189000
5,778,IDOTRR,1940,1955,6,740,403,778,0,1,924,Detchd,Fin,1966.0,1,0,4,TA,TA,TA,No,1,Gd,6900,71.0,30,RM,1Story,25,120500
7,2243,SawyerW,1990,1991,5,700,700,1122,1121,3,746,Attchd,RFn,1990.0,2,1,8,Gd,Gd,Gd,No,1,TA,13474,116.0,60,RL,2Story,44,225000
5,1125,Edwards,2006,2007,5,1125,0,1125,0,2,430,Attchd,Unf,2007.0,1,1,5,TA,TA,Gd,No,0,Npfireplace,8536,74.0,20,RL,1Story,64,155000
7,1768,CollgCr,2003,2003,5,884,550,884,884,2,543,Attchd,RFn,2003.0,2,1,8,Gd,Gd,Gd,No,0,Npfireplace,8158,65.0,60,RL,2Story,63,224900
4,1774,OldTown,1900,1950,2,1095,0,1095,679,3,779,2Types,Unf,1920.0,2,0,8,TA,TA,TA,No,0,Npfireplace,9600,60.0,70,RM,2Story,0,87000
3,1306,BrkSide,1940,1966,2,728,0,1306,0,0,0,NoGarage,NoGarage,0.0,1,0,6,Fa,TA,TA,No,0,Npfireplace,5350,55.0,30,RL,1Story,0,76500
5,1154,NAmes,1966,1966,6,1154,740,1154,0,2,480,Attchd,RFn,1966.0,1,1,6,TA,TA,TA,Mn,1,Po,11000,73.0,20,RL,1Story,58,154000
10,4476,NoRidge,1996,1996,5,2396,2096,2411,2065,3,813,Attchd,Fin,1996.0,3,1,10,Ex,Gd,Ex,Av,2,TA,15623,160.0,60,RL,2Story,78,745000
4,845,Mitchel,1982,2006,6,845,565,845,0,2,360,Detchd,Unf,1987.0,1,0,4,TA,TA,TA,No,0,Npfireplace,7599,69.0,20,RL,1Story,0,129500
6,1786,CollgCr,1997,1997,5,824,648,905,881,2,684,Attchd,RFn,1997.0,2,1,7,Gd,TA,Gd,No,0,Npfireplace,9337,69.0,60,RL,2Story,162,204750
6,1095,NAmes,1958,1958,5,588,513,1095,0,1,264,Attchd,RFn,1958.0,1,0,6,TA,TA,TA,Gd,0,Npfireplace,10382,75.0,190,RL,SLvl,0,140000
5,1700,NAmes,1959,1959,5,1398,1018,1700,0,2,447,Attchd,RFn,1959.0,1,1,6,Gd,TA,TA,No,1,Gd,10552,70.0,20,RL,1Story,38,165500
6,1556,NWAmes,1968,1968,6,727,298,829,727,2,441,Attchd,Unf,1968.0,1,1,8,TA,TA,TA,No,0,Npfireplace,11700,78.0,60,RL,2Story,0,154000
3,1183,OldTown,1948,2002,7,649,331,679,504,1,308,Detchd,Unf,1981.0,1,1,6,TA,TA,TA,No,0,Npfireplace,6000,50.0,50,RM,1.5Fin,176,120000
6,1888,NAmes,1966,2002,6,1517,247,1888,0,2,578,Attchd,Fin,1966.0,2,1,6,Gd,Gd,TA,No,1,Gd,16492,137.0,20,RL,1Story,0,190000
